reaction_id	equation	subsystem	original_gpr	candidate_genes	ec	ko	uniprot_support	rbh_support	reference_support	pathway_support	direction_support	transport_support	gapfill_status	evidence_class	conflict_flag	proposed_action	reason
GTPCII2	gtp_c + 3.0 h2o_c --> 25drapp_c + for_c + 2.0 h_c + ppi_c		EHJ91118_1 or EHJ93267_1 or EHJ94448_1	EHJ94448_1 or EHJ93267_1 or [UNRESOLVED:Csal_2584]	3.5.4.25;4.1.99.12			NO	CONFLICT		AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
GTPDPDP	gdptp_c + h2o_c --> h_c + pi_c + ppgpp_c		EHJ93766_1	EHJ93766_1	3.6.1.11;3.6.1.40			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
GTPDPK	atp_c + gtp_c --> amp_c + gdptp_c + h_c		EHJ91439_1	EHJ91439_1	2.7.6.5			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
GTPHs	gtp_c + h2o_c + h_c --> nh4_c + xtp_c		spontaneous								AUDIT_NOT_RUN_PHASE1	N/A		SPECIAL	NO	SPECIAL_RULE	Phase-1 ingestion; no biological decision applied
GUACYC	gtp_c --> 35cgmp_c + ppi_c		EHJ91202_1 or EHJ92027_1 or EHJ92602_1 or EHJ93594_1 or EHJ94440_1		4.6.1.1;4.6.1.2						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
GUAD	gua_c + h2o_c + h_c --> nh4_c + xan_c		EHJ91877_1	EHJ91877_1	3.5.4.3			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
GUAPRT	gua_c + prpp_c --> gmp_c + ppi_c		EHJ91910_1 or EHJ91924_1 or EHJ91925_1	EHJ91910_1	2.4.2.22;2.4.2.7;2.4.2.8			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
GUAt	gua_e <=> gua_c										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
GUAt2r	gua_e + h_e --> gua_c + h_c										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
GUAtex	gua_e <=> gua_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
GUDBUTNAH	4gudbutn_c + h2o_c --> 4abut_c + urea_c				3.5.3.7;3.5.3.17						AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
GalMr	glc__aD_c <=> glc__bD_c		EHJ94888_1		5.1.3.3						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
H2ASE_syn	h_c + nadph_c <=> h2_c + nadp_c				1.12.1.3;1.12.1.5						AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
H2O2tex	h2o2_e <=> h2o2_p		EHJ91165_1 or spontaneous								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
H2Ot	h2o_e <=> h2o_c		spontaneous								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
H2Otex	h2o_e <=> h2o_p		EHJ91165_1 or EHJ91859_1 or EHJ94255_1 or spontaneous	[UNRESOLVED:spontaneos] or [UNRESOLVED:Csal_2260] or [UNRESOLVED:Csal_2519] or [UNRESOLVED:Csal_2589]				NO	NO_MAPPING		AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
H2Otpp	h2o_p <=> h2o_c		spontaneous	[UNRESOLVED:spontaneos]				NO	NO_MAPPING		AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
H2SO	h2s_c + 2.0 o2_c --> 2.0 h_c + so4_c		spontaneous								AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
H2St1	h2s_c <=> h2s_e		spontaneous								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
H2Stex	h2s_e <=> h2s_p			[UNRESOLVED:Csal_2569]				NO	NO_MAPPING		AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
H2tex	h2_e <=> h2_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
H2tpp	h2_p <=> h2_c		EHJ92337_1 or spontaneous								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD1	aacoa_c + h_c + nadh_c <=> 3hbcoa_c + nad_c		EHJ93247_1 or EHJ94680_1		1.1.1.35;1.1.1.157						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD10i	3hhpcoa_c + nad_c --> 3ohpcoa_c + h_c + nadh_c		EHJ92213_1 or EHJ92231_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD11i	3hnonacoa_c + nad_c --> 3ononacoa_c + h_c + nadh_c		EHJ92213_1 or EHJ92231_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD12i	3hpdecacoa_c + nad_c --> 3opdecacoa_c + h_c + nadh_c		EHJ92213_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD13i	3hpnonacoa_c + nad_c --> 3opnonacoa_c + h_c + nadh_c		EHJ92213_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD14i	3hpoctacoa_c + nad_c --> 3opoctacoa_c + h_c + nadh_c		EHJ92213_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD15i	3hphpcoa_c + nad_c --> 3ophpcoa_c + h_c + nadh_c		EHJ92213_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD16i	3hphxacoa_c + nad_c --> 3ophxacoa_c + h_c + nadh_c		EHJ92213_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD17i	3hpptcoa_c + nad_c --> 3opptcoa_c + h_c + nadh_c		EHJ92213_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD18i	3hpbcoa_c + nad_c --> 3opbcoa_c + h_c + nadh_c		EHJ92213_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD19i	3h6athcoa_c + nad_c --> 3o6athcoa_c + h_c + nadh_c		EHJ92213_1 or EHJ92231_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD1_1	aacoa_c + h_c + nadh_c <=> 3hbycoa_c + nad_c		EHJ93247_1		1.1.1.35;1.1.1.157						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD1i	3hbcoa_c + nad_c --> aacoa_c + h_c + nadh_c		EHJ94567_1 or EHJ94680_1	EHJ92213_1	1.1.1.35			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
HACD2	3ohcoa_c + h_c + nadh_c <=> 3hhcoa_c + nad_c		EHJ93247_1		1.1.1.211;1.1.1.35;1.1.1.157						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD20i	3hvacccoa_c + nad_c --> 3ovacccoa_c + h_c + nadh_c		EHJ92213_1 or EHJ92231_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD21i	3hhdccoa_c + nad_c --> 3ohdccoa_c + h_c + nadh_c		EHJ92213_1 or EHJ92231_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD22i	3htdccoa_c + nad_c --> 3otdccoa_c + h_c + nadh_c		EHJ92213_1 or EHJ92231_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD23i	3hddccoa_c + nad_c --> 3oddccoa_c + h_c + nadh_c		EHJ92213_1 or EHJ92231_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD24i	3hodecoa_c + nad_c --> 3oodecoa_c + h_c + nadh_c		EHJ92213_1 or EHJ92231_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD25i	3hhdd7coa_c + nad_c --> 3ohdd7coa_c + h_c + nadh_c		EHJ92213_1 or EHJ92231_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD26i	3hdd5coa_c + nad_c --> 3odd5coa_c + h_c + nadh_c		EHJ92213_1 or EHJ92231_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD27i	3hptslacoa_c + nad_c --> 3optslacoa_c + h_c + nadh_c		EHJ92213_1 or EHJ92231_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD28i	3hhdd4coa_c + nad_c --> 3ohdd4coa_c + h_c + nadh_c		EHJ92213_1 or EHJ92231_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD29i	3hlnlccoa_c + nad_c --> 3olnlccoa_c + h_c + nadh_c		EHJ92213_1 or EHJ92231_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD2i	3hhcoa_c + nad_c --> 3ohcoa_c + h_c + nadh_c		EHJ94567_1 or EHJ94680_1	EHJ92213_1	1.1.1.211;1.1.1.35			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
HACD3	3oocoa_c + h_c + nadh_c <=> 3hocoa_c + nad_c		EHJ93247_1		1.1.1.211;1.1.1.35;1.1.1.157						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD30i	3hhd710coa_c + nad_c --> 3ohd710coa_c + h_c + nadh_c		EHJ92213_1 or EHJ92231_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD31i	3hhd58coa_c + nad_c --> 3ohd58coa_c + h_c + nadh_c		EHJ92213_1 or EHJ92231_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD32i	3hdd6coa_c + nad_c --> 3odd6coa_c + h_c + nadh_c		EHJ92213_1 or EHJ92231_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD33i	3hdec4coa_c + nad_c --> 3odec4coa_c + h_c + nadh_c		EHJ92213_1 or EHJ92231_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD3i	3hocoa_c + nad_c --> 3oocoa_c + h_c + nadh_c		EHJ94567_1 or EHJ94680_1	EHJ92213_1	1.1.1.211;1.1.1.35			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
HACD4	3odcoa_c + h_c + nadh_c <=> 3hdcoa_c + nad_c		EHJ93247_1		1.1.1.211;1.1.1.35;1.1.1.157						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD4i	3hdcoa_c + nad_c --> 3odcoa_c + h_c + nadh_c		EHJ94567_1 or EHJ94680_1	[UNRESOLVED:FF32_12510]	1.1.1.211;1.1.1.35			NO	NO_MAPPING		AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD5	3oddcoa_c + h_c + nadh_c <=> 3hddcoa_c + nad_c		EHJ93247_1		1.1.1.211;1.1.1.35;1.1.1.157						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD5i	3hddcoa_c + nad_c --> 3oddcoa_c + h_c + nadh_c		EHJ94567_1 or EHJ94680_1	EHJ92213_1	1.1.1.211;1.1.1.35			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
HACD6	3otdcoa_c + h_c + nadh_c <=> 3htdcoa_c + nad_c		EHJ93247_1		1.1.1.211;1.1.1.35;1.1.1.157						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD6i	3htdcoa_c + nad_c --> 3otdcoa_c + h_c + nadh_c		EHJ94567_1 or EHJ94680_1	EHJ92213_1	1.1.1.211;1.1.1.35			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
HACD7	3ohdcoa_c + h_c + nadh_c <=> 3hhdcoa_c + nad_c		EHJ93247_1		1.1.1.211;1.1.1.35;1.1.1.157						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD7i	3hhdcoa_c + nad_c --> 3ohdcoa_c + h_c + nadh_c		EHJ94567_1 or EHJ94680_1	EHJ92213_1	1.1.1.211;1.1.1.35			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
HACD8	3ohodcoa_c + h_c + nadh_c <=> 3hodcoa_c + nad_c		EHJ93247_1		1.1.1.35;1.1.1.157						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HACD8i	3hodcoa_c + nad_c --> 3ohodcoa_c + h_c + nadh_c		EHJ94567_1 or EHJ94680_1	EHJ92213_1	1.1.1.35			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
HACD9	3hmbcoa_c + nad_c <=> 2maacoa_c + h_c + nadh_c		EHJ93844_1 or EHJ94680_1		1.1.1.178;1.1.1.35;1.1.1.36						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HADPCOADH3	3hadpcoa_c + nad_c <=> h_c + nadh_c + oxadpcoa_c		EHJ92213_1	[UNRESOLVED:FF32_04560]	1.1.1.157;1.1.1.35			NO	NO_MAPPING		AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HAT40tex	3h4atb_p <=> 3h4atb_e										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
HAT40tpp	3h4atb_p <=> 3h4atb_c										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
HATBH	3h4atbcoa_c + h2o_c --> 3h4atb_c + coa_c + h_c		EHJ92938_1		3.1.2.20						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HBCE	3hbcoa_c <=> 3hbcoa__R_c		EHJ92213_1		4.2.1.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HBCHLR	3hbcoa__R_c <=> b2coa_c + h2o_c				4.2.1.55;2.2.1.6						AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
HBCO_nadp	aacoa_c + h_c + nadph_c <=> 3hbcoa_c + nadp_c		EHJ93247_1	[UNRESOLVED:FF32_10885] or [UNRESOLVED:FF32_04560]	1.1.1.157;1.1.1.35			NO	NO_MAPPING		AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HBRCH	3hbcoa__R_c + h2o_c --> bhb_c + coa_c + h_c		EHJ92938_1		3.1.2.20						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HBZOPT	4hbz_c + octdp_c --> 3ophb_c + ppi_c		EHJ94343_1	EHJ94343_1	2.5.1.39			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
HCO3E	co2_c + h2o_c <=> h_c + hco3_c		EHJ91750_1 or spontaneous	EHJ91750_1	4.2.1.1			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
HCYSMT	amet_c + hcys__L_c --> ahcys_c + h_c + met__L_c		EHJ92957_1		2.1.1.-;2.1.1.10						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HCYSMT2	hcys__L_c + mmet_c --> h_c + 2.0 met__L_c		EHJ92957_1		2.1.1.10						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HDCAtexi	hdca_e --> hdca_p			[UNRESOLVED:Csal_3004]				NO	NO_MAPPING		AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
HDCEAtexi	hdcea_e --> hdcea_p			[UNRESOLVED:Csal_3004]				NO	NO_MAPPING		AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
HDH	h2o_c + histd_c + 2.0 nad_c --> 3.0 h_c + his__L_c + 2.0 nadh_c		EHJ91328_1		1.1.1.23						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HEMEOS	frdp_c + h2o_c + pheme_c --> hemeO_c + ppi_c		EHJ91861_1 or EHJ93310_1	EHJ93310_1	2.5.1.-;2.5.1.141			NO	COMPLETE_REVIEW		AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HEMEti	atp_c + h2o_c + pheme_e --> adp_c + h_c + pheme_c + pi_c		EHJ93558_1		3.6.3.41						AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HETZK	4mhetz_c + atp_c --> 4mpetz_c + adp_c + h_c		EHJ94038_1		2.7.1.50						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HEX1	atp_c + glc__D_c --> adp_c + g6p_c + h_c		EHJ92121_1 or EHJ94894_1	EHJ93164_1 and EHJ93165_1 and EHJ93166_1 and EHJ93167_1	2.7.1.1;2.7.1.2			NO	COMPLETE_REVIEW		AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HEX7	atp_c + fru_c --> adp_c + f6p_c + h_c			EHJ92123_1	2.7.1.1;2.7.1.4			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
HEX7_1	atp_c + fru_c --> adp_c + f6p_c + h_c										AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
HEXt2rpp	h_p + hxa_p <=> h_c + hxa_c		EHJ92981_1	EHJ92981_1				YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	REVIEW		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
HG2abcpp	atp_c + h2o_c + hg2_c --> adp_c + h_c + hg2_p + pi_c										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
HG2t3pp	h_p + hg2_c --> h_c + hg2_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
HG2tex	hg2_e <=> hg2_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
HGt	hg2_e <=> hg2_c										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
HIBDkt	3hmp_c + nad_c --> h_c + mmtsa_c + nadh_c		EHJ91464_1		1.1.1.35;1.1.1.31						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HISDr	his__L_c --> nh4_c + urcan_c				4.3.1.3						AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
HISGLYabcpp	atp_c + h2o_c + hisgly_p --> adp_c + h_c + hisgly_c + pi_c		(EHJ92037_1 and EHJ92038_1 and EHJ93627_1 and EHJ93628_1) or (EHJ92037_1 and EHJ92038_1 and EHJ93626_1 and EHJ93627_1 and EHJ93628_1)								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HISGLYtex	hisgly_e <=> hisgly_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
HISHISabcpp	atp_c + h2o_c + hishis_p --> adp_c + h_c + hishis_c + pi_c		(EHJ92037_1 and EHJ92038_1 and EHJ93627_1 and EHJ93628_1) or (EHJ92037_1 and EHJ92038_1 and EHJ93626_1 and EHJ93627_1 and EHJ93628_1)								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HISHIStex	hishis_e <=> hishis_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
HISTD	h2o_c + histd_c + 2.0 nad_c --> 3.0 h_c + his__L_c + 2.0 nadh_c		EHJ91328_1	EHJ91328_1	1.1.1.23			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
HISTP	h2o_c + hisp_c --> histd_c + pi_c		EHJ91155_1	EHJ94246_1	3.1.3.15			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
HISabc	atp_c + h2o_c + his__L_e --> adp_c + h_c + his__L_c + pi_c				3.6.3.21						AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
HISabcpp	atp_c + h2o_c + his__L_p --> adp_c + h_c + his__L_c + pi_c		(EHJ92461_1 and EHJ92462_1) or (EHJ92461_1 and EHJ92462_1 and EHJ94511_1) or (EHJ92461_1 and EHJ94511_1 and EHJ94512_1) or (EHJ92461_1 and EHJ92462_1 and EHJ92464_1 and EHJ94511_1) or (EHJ94442_1 and EHJ94443_1 and EHJ94444_1 and EHJ94445_1) or (EHJ94088_1 and EHJ94089_1 and EHJ94090_1 and EHJ94091_1 and EHJ94093_1)	(EHJ94929_1 and EHJ94930_1 and [UNRESOLVED:Csal_2002]) or (EHJ94445_1 and [UNRESOLVED:Csal_0121] and EHJ94443_1 and EHJ94442_1)	3.6.3.21			NO	PARTIAL		AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HISt2r	h_e + his__L_e <=> h_c + his__L_c										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
HIStex	his__L_e <=> his__L_p			[UNRESOLVED:Csal_2569]				NO	NO_MAPPING		AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
HIUH_c	5hiu_c + h2o_c <=> 5houdic_c		EHJ92873_1		3.5.2.17						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HMBS	h2o_c + 4.0 ppbng_c --> hmbil_c + 4.0 nh4_c		EHJ94369_1	EHJ94369_1	2.5.1.61;4.3.1.8			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
HMGL	hmgcoa_c --> acac_c + accoa_c		EHJ91451_1 or EHJ94530_1		4.1.3.4						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
HMGL_2	hmgcoa_c --> acac_c + accoa_c		EHJ91463_1		3.1.2.4						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
